date,district,pm10,pm25,month,day,season,pm_grade
2019-09-24,종로구,21,13,9,24,autumn,good
2019-09-24,중구,20,11,9,24,autumn,good
2019-09-24,중랑구,41.74800604,24.92161929,9,24,autumn,normal
2019-09-23,강남구,14,5,9,23,autumn,good
2019-09-23,강동구,11,5,9,23,autumn,good
2019-09-23,강북구,17,7,9,23,autumn,good
2019-09-23,강서구,13,6,9,23,autumn,good
2019-09-23,관악구,41.74800604,24.92161929,9,23,autumn,normal
2019-09-23,광진구,15,9,9,23,autumn,good
2019-09-23,구로구,8,1,9,23,autumn,good
2019-09-23,금천구,13,7,9,23,autumn,good
2019-09-23,노원구,13,7,9,23,autumn,good
2019-09-23,도봉구,9,4,9,23,autumn,good
2019-09-23,동대문구,41.74800604,24.92161929,9,23,autumn,normal
2019-09-23,동작구,20,7,9,23,autumn,good
2019-09-23,마포구,41.74800604,24.92161929,9,23,autumn,normal
2019-09-23,서대문구,15,3,9,23,autumn,good
2019-09-23,서초구,11,5,9,23,autumn,good
2019-09-23,성동구,16,8,9,23,autumn,good
2019-09-23,성북구,24,5,9,23,autumn,good
2019-09-23,송파구,12,5,9,23,autumn,good
2019-09-23,양천구,18,7,9,23,autumn,good
2019-09-23,영등포구,12,7,9,23,autumn,good
2019-09-23,용산구,4,2,9,23,autumn,good
2019-09-23,은평구,41.74800604,24.92161929,9,23,autumn,normal
2019-09-23,종로구,13,7,9,23,autumn,good
2019-09-23,중구,12,5,9,23,autumn,good
2019-09-23,중랑구,41.74800604,24.92161929,9,23,autumn,normal
2019-09-22,강남구,5,2,9,22,autumn,good
2019-09-22,강동구,4,2,9,22,autumn,good
2019-09-22,강북구,8,3,9,22,autumn,good
2019-09-22,강서구,5,3,9,22,autumn,good
2019-09-22,관악구,41.74800604,24.92161929,9,22,autumn,normal
2019-09-22,구로구,4,2,9,22,autumn,good
2019-09-22,금천구,5,3,9,22,autumn,good
2019-09-22,노원구,6,4,9,22,autumn,good
2019-09-22,도봉구,4,2,9,22,autumn,good
2019-09-22,동대문구,41.74800604,24.92161929,9,22,autumn,normal
2019-09-22,동작구,10,3,9,22,autumn,good
2019-09-22,마포구,41.74800604,24.92161929,9,22,autumn,normal
2019-09-22,서대문구,6,2,9,22,autumn,good
2019-09-22,서초구,3,2,9,22,autumn,good
2019-09-22,성동구,6,5,9,22,autumn,good
2019-09-22,성북구,13,4,9,22,autumn,good
2019-09-22,송파구,6,2,9,22,autumn,good
2019-09-22,양천구,7,3,9,22,autumn,good
2019-09-22,영등포구,8,6,9,22,autumn,good
2019-09-22,용산구,3,2,9,22,autumn,good
2019-09-22,은평구,41.74800604,24.92161929,9,22,autumn,normal
2019-09-22,종로구,5,3,9,22,autumn,good
2019-09-22,중구,8,4,9,22,autumn,good
2019-09-22,중랑구,41.74800604,24.92161929,9,22,autumn,normal
2019-09-21,강남구,15,6,9,21,autumn,good
2019-09-21,강동구,12,7,9,21,autumn,good
2019-09-21,강북구,19,9,9,21,autumn,good
2019-09-21,강서구,20,10,9,21,autumn,good
2019-09-21,관악구,41.74800604,24.92161929,9,21,autumn,normal
2019-09-21,광진구,16,11,9,21,autumn,good
2019-09-21,구로구,12,2,9,21,autumn,good
2019-09-21,금천구,12,7,9,21,autumn,good
2019-09-21,노원구,17,11,9,21,autumn,good
2019-09-21,도봉구,13,6,9,21,autumn,good
2019-09-21,동대문구,41.74800604,24.92161929,9,21,autumn,normal
2019-09-21,동작구,18,8,9,21,autumn,good
2019-09-21,마포구,41.74800604,24.92161929,9,21,autumn,normal
2019-09-21,서대문구,14,3,9,21,autumn,good
2019-09-21,서초구,12,5,9,21,autumn,good
2019-09-21,성동구,14,9,9,21,autumn,good
2019-09-21,성북구,25,8,9,21,autumn,good
2019-09-21,송파구,15,6,9,21,autumn,good
2019-09-21,양천구,19,8,9,21,autumn,good
2019-09-21,영등포구,14,9,9,21,autumn,good
2019-09-21,용산구,10,5,9,21,autumn,good
2019-09-21,은평구,41.74800604,24.92161929,9,21,autumn,normal
2019-09-21,종로구,15,9,9,21,autumn,good
2019-09-21,중구,14,8,9,21,autumn,good
2019-09-21,중랑구,41.74800604,24.92161929,9,21,autumn,normal
2019-09-20,강남구,24,9,9,20,autumn,good
2019-09-20,강동구,20,9,9,20,autumn,good
2019-09-20,강북구,26,11,9,20,autumn,good
2019-09-20,강서구,31,13,9,20,autumn,normal
2019-09-20,관악구,41.74800604,24.92161929,9,20,autumn,normal
2019-09-20,광진구,24,13,9,20,autumn,good
2019-09-20,구로구,26,8,9,20,autumn,good
2019-09-20,금천구,21,10,9,20,autumn,good
2019-09-20,노원구,26,12,9,20,autumn,good
2019-09-20,도봉구,20,9,9,20,autumn,good
2019-09-20,동대문구,24,10,9,20,autumn,good
2019-09-20,동작구,27,11,9,20,autumn,good
2019-09-20,마포구,41.74800604,24.92161929,9,20,autumn,normal
2019-09-20,서대문구,17,5,9,20,autumn,good
2019-09-20,서초구,21,7,9,20,autumn,good
2019-09-20,성동구,27,11,9,20,autumn,good
2019-09-20,성북구,34,9,9,20,autumn,normal
2019-09-20,송파구,21,8,9,20,autumn,good
2019-09-20,양천구,33,11,9,20,autumn,normal
2019-09-20,영등포구,22,11,9,20,autumn,good
2019-09-20,용산구,17,8,9,20,autumn,good
2019-09-20,은평구,22,11,9,20,autumn,good
2019-09-20,종로구,22,10,9,20,autumn,good
2019-09-20,중구,22,10,9,20,autumn,good
2019-09-20,중랑구,19,9,9,20,autumn,good
2019-09-19,강남구,30,9,9,19,autumn,good
2019-09-19,강동구,28,11,9,19,autumn,good
2019-09-19,강북구,32,11,9,19,autumn,normal
2019-09-19,강서구,33,11,9,19,autumn,normal
2019-09-19,관악구,41.74800604,24.92161929,9,19,autumn,normal
2019-09-19,광진구,33,14,9,19,autumn,normal
2019-09-19,구로구,25,5,9,19,autumn,good
2019-09-19,금천구,24,10,9,19,autumn,good
2019-09-19,노원구,31,12,9,19,autumn,normal
2019-09-19,도봉구,22,7,9,19,autumn,good
2019-09-19,동대문구,23,10,9,19,autumn,good
2019-09-19,동작구,31,11,9,19,autumn,normal
2019-09-19,마포구,41.74800604,24.92161929,9,19,autumn,normal
2019-09-19,서대문구,27,7,9,19,autumn,good
2019-09-19,서초구,27,8,9,19,autumn,good
2019-09-19,성동구,34,13,9,19,autumn,normal
2019-09-19,성북구,42,9,9,19,autumn,normal
2019-09-19,송파구,29,10,9,19,autumn,good
2019-09-19,양천구,34,10,9,19,autumn,normal
2019-09-19,영등포구,29,12,9,19,autumn,good
2019-09-19,용산구,22,9,9,19,autumn,good
2019-09-19,은평구,26,11,9,19,autumn,good
2019-09-19,종로구,26,11,9,19,autumn,good
2019-09-19,중구,24,9,9,19,autumn,good
2019-09-19,중랑구,22,9,9,19,autumn,good
2019-09-18,강남구,35,12,9,18,autumn,normal
2019-09-18,강동구,30,15,9,18,autumn,good
2019-09-18,강북구,33,14,9,18,autumn,normal
2019-09-18,강서구,36,13,9,18,autumn,normal
2019-09-18,관악구,41.74800604,24.92161929,9,18,autumn,normal
2019-09-18,광진구,38,15,9,18,autumn,normal
2019-09-18,구로구,28,7,9,18,autumn,good
2019-09-18,금천구,27,11,9,18,autumn,good
2019-09-18,노원구,31,14,9,18,autumn,normal
2019-09-18,도봉구,29,9,9,18,autumn,good
2019-09-18,동대문구,27,12,9,18,autumn,good
2019-09-18,동작구,36,14,9,18,autumn,normal
2019-09-18,마포구,41.74800604,24.92161929,9,18,autumn,normal
2019-09-18,서대문구,33,8,9,18,autumn,normal
2019-09-18,서초구,34,9,9,18,autumn,normal
2019-09-18,성동구,38,15,9,18,autumn,normal
2019-09-18,성북구,46,10,9,18,autumn,normal
2019-09-18,송파구,27,9,9,18,autumn,good
2019-09-18,양천구,41,13,9,18,autumn,normal
2019-09-18,영등포구,32,15,9,18,autumn,normal
2019-09-18,용산구,25,11,9,18,autumn,good
2019-09-18,은평구,34,13,9,18,autumn,normal
2019-09-18,종로구,29,13,9,18,autumn,good
2019-09-18,중구,25,12,9,18,autumn,good
2019-09-18,중랑구,25,11,9,18,autumn,good
2019-09-17,강남구,20,9,9,17,autumn,good
2019-09-17,강동구,18,9,9,17,autumn,good
2019-09-17,강북구,27,13,9,17,autumn,good
2019-09-17,강서구,22,11,9,17,autumn,good
2019-09-17,관악구,41.74800604,24.92161929,9,17,autumn,normal
2019-09-17,광진구,21,12,9,17,autumn,good
2019-09-17,구로구,16,3,9,17,autumn,good
2019-09-17,금천구,17,10,9,17,autumn,good
2019-09-17,노원구,41.74800604,24.92161929,9,17,autumn,normal
2019-09-17,도봉구,14,7,9,17,autumn,good
2019-09-17,동대문구,14,7,9,17,autumn,good
2019-09-17,동작구,24,11,9,17,autumn,good
2019-09-17,마포구,41.74800604,24.92161929,9,17,autumn,normal
2019-09-17,서대문구,18,6,9,17,autumn,good
2019-09-17,서초구,17,6,9,17,autumn,good
2019-09-17,성동구,22,10,9,17,autumn,good
2019-09-17,성북구,28,9,9,17,autumn,good
2019-09-17,송파구,18,8,9,17,autumn,good
2019-09-17,양천구,25,10,9,17,autumn,good
2019-09-17,영등포구,17,11,9,17,autumn,good
2019-09-17,용산구,14,7,9,17,autumn,good
2019-09-17,은평구,20,12,9,17,autumn,good
2019-09-17,종로구,17,10,9,17,autumn,good
2019-09-17,중구,17,9,9,17,autumn,good
2019-09-17,중랑구,13,8,9,17,autumn,good
2019-09-16,강남구,12,6,9,16,autumn,good
2019-09-16,강동구,15,5,9,16,autumn,good
2019-09-16,강북구,16,4,9,16,autumn,good
2019-09-16,강서구,16,8,9,16,autumn,good
2019-09-16,관악구,41.74800604,24.92161929,9,16,autumn,normal
2019-09-16,광진구,13,9,9,16,autumn,good
2019-09-16,구로구,9,1,9,16,autumn,good
2019-09-16,금천구,12,6,9,16,autumn,good
2019-09-16,노원구,9,5,9,16,autumn,good
2019-09-16,도봉구,12,4,9,16,autumn,good
2019-09-16,동대문구,9,5,9,16,autumn,good
2019-09-16,동작구,16,6,9,16,autumn,good
2019-09-16,마포구,12,7,9,16,autumn,good
2019-09-16,서대문구,13,2,9,16,autumn,good
2019-09-16,서초구,9,4,9,16,autumn,good
2019-09-16,성동구,15,8,9,16,autumn,good
2019-09-16,성북구,21,6,9,16,autumn,good
2019-09-16,송파구,10,5,9,16,autumn,good
2019-09-16,양천구,20,7,9,16,autumn,good
2019-09-16,영등포구,14,9,9,16,autumn,good
2019-09-16,용산구,8,4,9,16,autumn,good
2019-09-16,은평구,16,9,9,16,autumn,good
2019-09-16,종로구,14,7,9,16,autumn,good
2019-09-16,중구,14,6,9,16,autumn,good
2019-09-16,중랑구,9,4,9,16,autumn,good
2019-09-15,강남구,14,9,9,15,autumn,good
2019-09-15,강동구,12,9,9,15,autumn,good
2019-09-15,강북구,18,9,9,15,autumn,good
2019-09-15,강서구,18,12,9,15,autumn,good
2019-09-15,관악구,41.74800604,24.92161929,9,15,autumn,normal
2019-09-15,광진구,16,12,9,15,autumn,good
2019-09-15,구로구,41.74800604,24,9,15,autumn,normal
2019-09-15,금천구,15,11,9,15,autumn,good
2019-09-15,노원구,20,14,9,15,autumn,good
2019-09-15,도봉구,15,9,9,15,autumn,good
2019-09-15,동대문구,16,11,9,15,autumn,good
2019-09-15,동작구,24,11,9,15,autumn,good
2019-09-15,마포구,15,12,9,15,autumn,good
2019-09-15,서대문구,15,5,9,15,autumn,good
2019-09-15,성동구,19,14,9,15,autumn,good
2019-09-15,성북구,22,10,9,15,autumn,good
2019-09-15,송파구,13,8,9,15,autumn,good
2019-09-15,양천구,22,12,9,15,autumn,good
2019-09-15,영등포구,18,14,9,15,autumn,good
2019-09-15,용산구,11,9,9,15,autumn,good
2019-09-15,은평구,16,12,9,15,autumn,good
2019-09-15,종로구,14,9,9,15,autumn,good
2019-09-15,중구,14,9,9,15,autumn,good
2019-09-15,중랑구,9,7,9,15,autumn,good
2019-09-14,강남구,20,11,9,14,autumn,good
2019-09-14,강동구,18,12,9,14,autumn,good
2019-09-14,강북구,27,15,9,14,autumn,good
2019-09-14,강서구,19,11,9,14,autumn,good
2019-09-14,관악구,41.74800604,24.92161929,9,14,autumn,normal
2019-09-14,광진구,22,16,9,14,autumn,good
2019-09-14,구로구,15,10,9,14,autumn,good
2019-09-14,금천구,15,9,9,14,autumn,good
2019-09-14,노원구,16,9,9,14,autumn,good
2019-09-14,도봉구,17,10,9,14,autumn,good
2019-09-14,동대문구,15,12,9,14,autumn,good
2019-09-14,동작구,23,10,9,14,autumn,good
2019-09-14,마포구,17,12,9,14,autumn,good
2019-09-14,서대문구,20,8,9,14,autumn,good
2019-09-14,서초구,16,12,9,14,autumn,good
2019-09-14,성동구,20,12,9,14,autumn,good
2019-09-14,성북구,30,14,9,14,autumn,good
2019-09-14,송파구,16,9,9,14,autumn,good
2019-09-14,양천구,23,11,9,14,autumn,good
2019-09-14,영등포구,19,13,9,14,autumn,good
2019-09-14,용산구,16,11,9,14,autumn,good
2019-09-14,은평구,20,15,9,14,autumn,good
2019-09-14,종로구,19,12,9,14,autumn,good
2019-09-14,중구,19,12,9,14,autumn,good
2019-09-14,중랑구,14,10,9,14,autumn,good
2019-09-13,강남구,14,6,9,13,autumn,good
2019-09-13,강동구,14,6,9,13,autumn,good
2019-09-13,강북구,18,6,9,13,autumn,good
2019-09-13,강서구,16,7,9,13,autumn,good
2019-09-13,관악구,41.74800604,24.92161929,9,13,autumn,normal
2019-09-13,광진구,15,10,9,13,autumn,good
2019-09-13,구로구,11,3,9,13,autumn,good
2019-09-13,금천구,12,6,9,13,autumn,good
2019-09-13,노원구,11,6,9,13,autumn,good
2019-09-13,도봉구,9,4,9,13,autumn,good
2019-09-13,동대문구,10,5,9,13,autumn,good
2019-09-13,동작구,24,7,9,13,autumn,good
2019-09-13,마포구,13,6,9,13,autumn,good
2019-09-13,서대문구,12,3,9,13,autumn,good
2019-09-13,서초구,12,8,9,13,autumn,good
2019-09-13,성동구,14,7,9,13,autumn,good
2019-09-13,성북구,22,7,9,13,autumn,good
2019-09-13,송파구,12,6,9,13,autumn,good
2019-09-13,양천구,17,5,9,13,autumn,good
2019-09-13,영등포구,15,8,9,13,autumn,good
2019-09-13,용산구,11,4,9,13,autumn,good
2019-09-13,은평구,17,10,9,13,autumn,good
2019-09-13,종로구,17,7,9,13,autumn,good
2019-09-13,중구,20,6,9,13,autumn,good
2019-09-13,중랑구,8,5,9,13,autumn,good
2019-09-12,강남구,41.74800604,24.92161929,9,12,autumn,normal
2019-09-12,강동구,13,5,9,12,autumn,good
2019-09-12,강북구,16,6,9,12,autumn,good
2019-09-12,강서구,21,4,9,12,autumn,good
2019-09-12,관악구,41.74800604,24.92161929,9,12,autumn,normal
2019-09-12,광진구,13,9,9,12,autumn,good
2019-09-12,구로구,8,2,9,12,autumn,good
2019-09-12,금천구,9,5,9,12,autumn,good
2019-09-12,노원구,11,4,9,12,autumn,good
2019-09-12,도봉구,7,3,9,12,autumn,good
2019-09-12,동대문구,10,4,9,12,autumn,good
2019-09-12,동작구,16,5,9,12,autumn,good
2019-09-12,마포구,9,5,9,12,autumn,good
2019-09-12,서대문구,5,1,9,12,autumn,good
2019-09-12,서초구,6,6,9,12,autumn,good
2019-09-12,성동구,10,5,9,12,autumn,good
2019-09-12,성북구,16,5,9,12,autumn,good
2019-09-12,송파구,9,5,9,12,autumn,good
2019-09-12,양천구,23,5,9,12,autumn,good
2019-09-12,영등포구,10,8,9,12,autumn,good
2019-09-12,용산구,14,3,9,12,autumn,good
2019-09-12,은평구,12,8,9,12,autumn,good
2019-09-12,종로구,15,5,9,12,autumn,good
2019-09-12,중구,15,5,9,12,autumn,good
2019-09-12,중랑구,6,4,9,12,autumn,good
2019-09-11,강남구,11,4,9,11,autumn,good
2019-09-11,강동구,4,3,9,11,autumn,good
2019-09-11,강북구,7,3,9,11,autumn,good
2019-09-11,강서구,8,5,9,11,autumn,good
2019-09-11,관악구,41.74800604,24.92161929,9,11,autumn,normal
2019-09-11,구로구,10,7,9,11,autumn,good
2019-09-11,금천구,7,5,9,11,autumn,good
2019-09-11,노원구,19,6,9,11,autumn,good
2019-09-11,도봉구,4,2,9,11,autumn,good
2019-09-11,동대문구,5,4,9,11,autumn,good
2019-09-11,동작구,15,5,9,11,autumn,good
2019-09-11,마포구,5,5,9,11,autumn,good
2019-09-11,서대문구,9,6,9,11,autumn,good
2019-09-11,성동구,8,3,9,11,autumn,good
2019-09-11,성북구,13,3,9,11,autumn,good
2019-09-11,송파구,8,3,9,11,autumn,good
2019-09-11,양천구,14,5,9,11,autumn,good
2019-09-11,영등포구,9,7,9,11,autumn,good
2019-09-11,은평구,9,7,9,11,autumn,good
2019-09-11,종로구,7,4,9,11,autumn,good
2019-09-11,중구,7,5,9,11,autumn,good
2019-09-11,중랑구,4,2,9,11,autumn,good
2019-09-10,강남구,18,10,9,10,autumn,good
2019-09-10,강동구,13,10,9,10,autumn,good
2019-09-10,강북구,18,10,9,10,autumn,good
2019-09-10,강서구,13,10,9,10,autumn,good
2019-09-10,관악구,41.74800604,24.92161929,9,10,autumn,normal
2019-09-10,광진구,15,13,9,10,autumn,good
2019-09-10,구로구,14,8,9,10,autumn,good
2019-09-10,금천구,15,11,9,10,autumn,good
2019-09-10,노원구,16,8,9,10,autumn,good
2019-09-10,도봉구,9,5,9,10,autumn,good
2019-09-10,동대문구,10,9,9,10,autumn,good
2019-09-10,동작구,27,11,9,10,autumn,good
2019-09-10,마포구,10,10,9,10,autumn,good
2019-09-10,서대문구,10,3,9,10,autumn,good
2019-09-10,서초구,12,11,9,10,autumn,good
2019-09-10,성동구,18,9,9,10,autumn,good
2019-09-10,성북구,21,8,9,10,autumn,good
2019-09-10,송파구,11,8,9,10,autumn,good
2019-09-10,양천구,17,11,9,10,autumn,good
2019-09-10,영등포구,10,10,9,10,autumn,good
2019-09-10,용산구,9,7,9,10,autumn,good
2019-09-10,은평구,15,13,9,10,autumn,good
2019-09-10,종로구,13,10,9,10,autumn,good
2019-09-10,중구,14,10,9,10,autumn,good
2019-09-10,중랑구,11,8,9,10,autumn,good
2019-09-09,강남구,21,12,9,9,autumn,good
2019-09-09,강동구,33,26,9,9,autumn,normal
2019-09-09,강북구,55,34,9,9,autumn,normal
2019-09-09,강서구,41,30,9,9,autumn,normal
2019-09-09,관악구,41.74800604,24.92161929,9,9,autumn,normal
2019-09-09,광진구,40,26,9,9,autumn,normal
2019-09-09,구로구,33,24,9,9,autumn,normal
2019-09-09,노원구,49,38,9,9,autumn,normal
2019-09-09,도봉구,29,19,9,9,autumn,good
2019-09-09,동대문구,31,25,9,9,autumn,normal
2019-09-09,동작구,60,26,9,9,autumn,normal
2019-09-09,마포구,35,26,9,9,autumn,normal
2019-09-09,서대문구,31,15,9,9,autumn,normal
2019-09-09,서초구,32,24,9,9,autumn,normal
2019-09-09,성동구,39,23,9,9,autumn,normal
2019-09-09,성북구,36,20,9,9,autumn,normal
2019-09-09,송파구,31,20,9,9,autumn,normal
2019-09-09,양천구,43,28,9,9,autumn,normal
2019-09-09,영등포구,45,33,9,9,autumn,normal
2019-09-09,용산구,42,35,9,9,autumn,normal
2019-09-09,은평구,35,24.92161929,9,9,autumn,normal
2019-09-09,종로구,33,25,9,9,autumn,normal
2019-09-09,중구,35,24,9,9,autumn,normal
2019-09-09,중랑구,32,22,9,9,autumn,normal
2019-09-08,강남구,41.74800604,24.92161929,9,8,autumn,normal
2019-09-08,강동구,31,23,9,8,autumn,normal
2019-09-08,강북구,45,27,9,8,autumn,normal
2019-09-08,강서구,41,28,9,8,autumn,normal
2019-09-08,관악구,41.74800604,24.92161929,9,8,autumn,normal
2019-09-08,광진구,38,25,9,8,autumn,normal
2019-09-08,구로구,32,22,9,8,autumn,normal
2019-09-08,금천구,41.74800604,22,9,8,autumn,normal
2019-09-08,노원구,31,18,9,8,autumn,normal
2019-09-08,도봉구,32,18,9,8,autumn,normal
2019-09-08,동대문구,30,22,9,8,autumn,good
2019-09-08,동작구,56,24,9,8,autumn,normal
2019-09-08,마포구,32,19,9,8,autumn,normal
2019-09-08,서대문구,37,16,9,8,autumn,normal
2019-09-08,서초구,32,29,9,8,autumn,normal
2019-09-08,성동구,38,19,9,8,autumn,normal
2019-09-08,성북구,42,19,9,8,autumn,normal
2019-09-08,송파구,28,18,9,8,autumn,good
2019-09-08,양천구,41,25,9,8,autumn,normal
2019-09-08,영등포구,35,23,9,8,autumn,normal
2019-09-08,용산구,31,24,9,8,autumn,normal
2019-09-08,은평구,40,26,9,8,autumn,normal
2019-09-08,종로구,33,22,9,8,autumn,normal
2019-09-08,중구,34,21,9,8,autumn,normal
2019-09-08,중랑구,31,20,9,8,autumn,normal
2019-09-07,강남구,41.74800604,24.92161929,9,7,autumn,normal
2019-09-07,강동구,11,5,9,7,autumn,good
2019-09-07,강북구,16,5,9,7,autumn,good
2019-09-07,강서구,12,5,9,7,autumn,good
2019-09-07,관악구,41.74800604,24.92161929,9,7,autumn,normal
2019-09-07,광진구,18,10,9,7,autumn,good
2019-09-07,구로구,15,6,9,7,autumn,good
2019-09-07,금천구,13,5,9,7,autumn,good
2019-09-07,노원구,13,6,9,7,autumn,good
2019-09-07,도봉구,11,3,9,7,autumn,good
2019-09-07,동대문구,10,5,9,7,autumn,good
2019-09-07,동작구,23,6,9,7,autumn,good
2019-09-07,마포구,12,6,9,7,autumn,good
2019-09-07,서대문구,14,5,9,7,autumn,good
2019-09-07,서초구,12,12,9,7,autumn,good
2019-09-07,성동구,14,2,9,7,autumn,good
2019-09-07,성북구,17,3,9,7,autumn,good
2019-09-07,송파구,13,3,9,7,autumn,good
2019-09-07,양천구,15,5,9,7,autumn,good
2019-09-07,영등포구,17,8,9,7,autumn,good
2019-09-07,용산구,9,4,9,7,autumn,good
2019-09-07,은평구,16,9,9,7,autumn,good
2019-09-07,종로구,13,6,9,7,autumn,good
